uid,strategy,metric,score,metric_logical
279b17b0e0f009f16e6eb50e44216cab,"Weaken SEO Optimization: Reduce the effectiveness of keyword integration, leading to less visibility in search engine results.",LLMJudge-qwen3_32b-seed42,0.0,LLMJudge
279b17b0e0f009f16e6eb50e44216cab,"Disrupt Active Voice: Shift to passive voice or awkward phrasing, diminishing the clarity and impact of the product description.",LLMJudge-qwen3_32b-seed42,-0.3,LLMJudge
1a47bf83401270b3185722fc037e5165,"Confuse Features with Benefits: Introduce ambiguity by blending product features with their benefits, making the description less clear and informative.",LLMJudge-qwen3_32b-seed42,1.0,LLMJudge
1a47bf83401270b3185722fc037e5165,"Weaken SEO Optimization: Reduce the effectiveness of keyword integration, leading to less visibility in search engine results.",LLMJudge-qwen3_32b-seed42,1.0,LLMJudge
1a47bf83401270b3185722fc037e5165,"Disrupt Active Voice: Shift to passive voice or awkward phrasing, diminishing the clarity and impact of the product description.",LLMJudge-qwen3_32b-seed42,1.0,LLMJudge
47b1d275c44d4c678ab9b79632f5ace9,"Confuse Features with Benefits: Introduce ambiguity by blending product features with their benefits, making the description less clear and informative.",LLMJudge-qwen3_32b-seed42,1.0,LLMJudge
47b1d275c44d4c678ab9b79632f5ace9,"Weaken SEO Optimization: Reduce the effectiveness of keyword integration, leading to less visibility in search engine results.",LLMJudge-qwen3_32b-seed42,0.4,LLMJudge
47b1d275c44d4c678ab9b79632f5ace9,"Disrupt Active Voice: Shift to passive voice or awkward phrasing, diminishing the clarity and impact of the product description.",LLMJudge-qwen3_32b-seed42,0.09999999999999998,LLMJudge
04a2bc52bdb946815bec4e524b2fe0e4,"Confuse Features with Benefits: Introduce ambiguity by blending product features with their benefits, making the description less clear and informative.",LLMJudge-qwen3_32b-seed42,0.0,LLMJudge
04a2bc52bdb946815bec4e524b2fe0e4,"Weaken SEO Optimization: Reduce the effectiveness of keyword integration, leading to less visibility in search engine results.",LLMJudge-qwen3_32b-seed42,0.0,LLMJudge
04a2bc52bdb946815bec4e524b2fe0e4,"Disrupt Active Voice: Shift to passive voice or awkward phrasing, diminishing the clarity and impact of the product description.",LLMJudge-qwen3_32b-seed42,0.0,LLMJudge
206d16bccf6136b207d8daa2b41b20ec,"Confuse Features with Benefits: Introduce ambiguity by blending product features with their benefits, making the description less clear and informative.",LLMJudge-qwen3_32b-seed42,-0.5,LLMJudge
206d16bccf6136b207d8daa2b41b20ec,"Weaken SEO Optimization: Reduce the effectiveness of keyword integration, leading to less visibility in search engine results.",LLMJudge-qwen3_32b-seed42,0.0,LLMJudge
206d16bccf6136b207d8daa2b41b20ec,"Disrupt Active Voice: Shift to passive voice or awkward phrasing, diminishing the clarity and impact of the product description.",LLMJudge-qwen3_32b-seed42,-0.6,LLMJudge
c4b77ae688b9b377f64abd9a8a559be9,"Confuse Features with Benefits: Introduce ambiguity by blending product features with their benefits, making the description less clear and informative.",LLMJudge-qwen3_32b-seed42,0.0,LLMJudge
c4b77ae688b9b377f64abd9a8a559be9,"Weaken SEO Optimization: Reduce the effectiveness of keyword integration, leading to less visibility in search engine results.",LLMJudge-qwen3_32b-seed42,0.0,LLMJudge
c4b77ae688b9b377f64abd9a8a559be9,"Disrupt Active Voice: Shift to passive voice or awkward phrasing, diminishing the clarity and impact of the product description.",LLMJudge-qwen3_32b-seed42,0.0,LLMJudge
084a88f1a9f8f4a017541702c36b7b34,"Confuse Features with Benefits: Introduce ambiguity by blending product features with their benefits, making the description less clear and informative.",LLMJudge-qwen3_32b-seed42,0.5,LLMJudge
084a88f1a9f8f4a017541702c36b7b34,"Weaken SEO Optimization: Reduce the effectiveness of keyword integration, leading to less visibility in search engine results.",LLMJudge-qwen3_32b-seed42,1.0,LLMJudge
084a88f1a9f8f4a017541702c36b7b34,"Disrupt Active Voice: Shift to passive voice or awkward phrasing, diminishing the clarity and impact of the product description.",LLMJudge-qwen3_32b-seed42,0.5,LLMJudge
d06f9b57c92730ad43912813fdfb49fe,"Confuse Features with Benefits: Introduce ambiguity by blending product features with their benefits, making the description less clear and informative.",LLMJudge-qwen3_32b-seed42,1.0,LLMJudge
d06f9b57c92730ad43912813fdfb49fe,"Weaken SEO Optimization: Reduce the effectiveness of keyword integration, leading to less visibility in search engine results.",LLMJudge-qwen3_32b-seed42,1.0,LLMJudge
d06f9b57c92730ad43912813fdfb49fe,"Disrupt Active Voice: Shift to passive voice or awkward phrasing, diminishing the clarity and impact of the product description.",LLMJudge-qwen3_32b-seed42,0.7,LLMJudge
76037b936bd9acbe650a5e49224bcaec,"Confuse Features with Benefits: Introduce ambiguity by blending product features with their benefits, making the description less clear and informative.",LLMJudge-qwen3_32b-seed42,-0.25,LLMJudge
76037b936bd9acbe650a5e49224bcaec,"Weaken SEO Optimization: Reduce the effectiveness of keyword integration, leading to less visibility in search engine results.",LLMJudge-qwen3_32b-seed42,0.19999999999999996,LLMJudge
76037b936bd9acbe650a5e49224bcaec,"Disrupt Active Voice: Shift to passive voice or awkward phrasing, diminishing the clarity and impact of the product description.",LLMJudge-qwen3_32b-seed42,0.6,LLMJudge
79d4c6499793b5e5d9064a00c9a637c2,"Confuse Features with Benefits: Introduce ambiguity by blending product features with their benefits, making the description less clear and informative.",LLMJudge-qwen3_32b-seed42,1.0,LLMJudge
79d4c6499793b5e5d9064a00c9a637c2,"Weaken SEO Optimization: Reduce the effectiveness of keyword integration, leading to less visibility in search engine results.",LLMJudge-qwen3_32b-seed42,1.0,LLMJudge
79d4c6499793b5e5d9064a00c9a637c2,"Disrupt Active Voice: Shift to passive voice or awkward phrasing, diminishing the clarity and impact of the product description.",LLMJudge-qwen3_32b-seed42,1.0,LLMJudge
b7ff1369e0053126fea26634d72dedc1,"Confuse Features with Benefits: Introduce ambiguity by blending product features with their benefits, making the description less clear and informative.",LLMJudge-qwen3_32b-seed42,0.0,LLMJudge
b7ff1369e0053126fea26634d72dedc1,"Weaken SEO Optimization: Reduce the effectiveness of keyword integration, leading to less visibility in search engine results.",LLMJudge-qwen3_32b-seed42,0.5,LLMJudge
b7ff1369e0053126fea26634d72dedc1,"Disrupt Active Voice: Shift to passive voice or awkward phrasing, diminishing the clarity and impact of the product description.",LLMJudge-qwen3_32b-seed42,1.0,LLMJudge
4b9ab55523a86fc7a1705c3f6093fae2,"Confuse Features with Benefits: Introduce ambiguity by blending product features with their benefits, making the description less clear and informative.",LLMJudge-qwen3_32b-seed42,0.0,LLMJudge
4b9ab55523a86fc7a1705c3f6093fae2,"Weaken SEO Optimization: Reduce the effectiveness of keyword integration, leading to less visibility in search engine results.",LLMJudge-qwen3_32b-seed42,0.0,LLMJudge
4b9ab55523a86fc7a1705c3f6093fae2,"Disrupt Active Voice: Shift to passive voice or awkward phrasing, diminishing the clarity and impact of the product description.",LLMJudge-qwen3_32b-seed42,0.0,LLMJudge
ca1a7d4507f1cf29ce0f5ae6ca34ea7c,"Confuse Features with Benefits: Introduce ambiguity by blending product features with their benefits, making the description less clear and informative.",LLMJudge-qwen3_32b-seed42,0.0,LLMJudge
ca1a7d4507f1cf29ce0f5ae6ca34ea7c,"Weaken SEO Optimization: Reduce the effectiveness of keyword integration, leading to less visibility in search engine results.",LLMJudge-qwen3_32b-seed42,1.0,LLMJudge
ca1a7d4507f1cf29ce0f5ae6ca34ea7c,"Disrupt Active Voice: Shift to passive voice or awkward phrasing, diminishing the clarity and impact of the product description.",LLMJudge-qwen3_32b-seed42,0.30000000000000004,LLMJudge
0f12b013cb3a5ce3deec93de8020e61f,"Confuse Features with Benefits: Introduce ambiguity by blending product features with their benefits, making the description less clear and informative.",LLMJudge-qwen3_32b-seed42,1.0,LLMJudge
0f12b013cb3a5ce3deec93de8020e61f,"Weaken SEO Optimization: Reduce the effectiveness of keyword integration, leading to less visibility in search engine results.",LLMJudge-qwen3_32b-seed42,0.0,LLMJudge
0f12b013cb3a5ce3deec93de8020e61f,"Disrupt Active Voice: Shift to passive voice or awkward phrasing, diminishing the clarity and impact of the product description.",LLMJudge-qwen3_32b-seed42,0.19999999999999996,LLMJudge
bd19d7643d625304350eea57ae358add,"Confuse Features with Benefits: Introduce ambiguity by blending product features with their benefits, making the description less clear and informative.",LLMJudge-qwen3_32b-seed42,-1.0,LLMJudge
bd19d7643d625304350eea57ae358add,"Weaken SEO Optimization: Reduce the effectiveness of keyword integration, leading to less visibility in search engine results.",LLMJudge-qwen3_32b-seed42,-0.5,LLMJudge
bd19d7643d625304350eea57ae358add,"Disrupt Active Voice: Shift to passive voice or awkward phrasing, diminishing the clarity and impact of the product description.",LLMJudge-qwen3_32b-seed42,0.0,LLMJudge
3a9a4cd2b5878f39a23a247d67986541,"Confuse Features with Benefits: Introduce ambiguity by blending product features with their benefits, making the description less clear and informative.",LLMJudge-qwen3_32b-seed42,0.0,LLMJudge
3a9a4cd2b5878f39a23a247d67986541,"Weaken SEO Optimization: Reduce the effectiveness of keyword integration, leading to less visibility in search engine results.",LLMJudge-qwen3_32b-seed42,0.0,LLMJudge
3a9a4cd2b5878f39a23a247d67986541,"Disrupt Active Voice: Shift to passive voice or awkward phrasing, diminishing the clarity and impact of the product description.",LLMJudge-qwen3_32b-seed42,-0.6,LLMJudge
f801cfe693b7e8ca9064dc636337cd4e,"Confuse Features with Benefits: Introduce ambiguity by blending product features with their benefits, making the description less clear and informative.",DNAEval-qwen3_32b-seed42,0.0,DNAEval
f801cfe693b7e8ca9064dc636337cd4e,"Weaken SEO Optimization: Reduce the effectiveness of keyword integration, leading to less visibility in search engine results.",DNAEval-qwen3_32b-seed42,0.12015503875969002,DNAEval
f801cfe693b7e8ca9064dc636337cd4e,"Disrupt Active Voice: Shift to passive voice or awkward phrasing, diminishing the clarity and impact of the product description.",DNAEval-qwen3_32b-seed42,0.015503875968992165,DNAEval
108cdf63a53d973d167fd3ded5150fbc,"Confuse Features with Benefits: Introduce ambiguity by blending product features with their benefits, making the description less clear and informative.",DNAEval-qwen3_32b-seed42,0.12790697674418594,DNAEval
108cdf63a53d973d167fd3ded5150fbc,"Weaken SEO Optimization: Reduce the effectiveness of keyword integration, leading to less visibility in search engine results.",DNAEval-qwen3_32b-seed42,0.07364341085271309,DNAEval
108cdf63a53d973d167fd3ded5150fbc,"Disrupt Active Voice: Shift to passive voice or awkward phrasing, diminishing the clarity and impact of the product description.",DNAEval-qwen3_32b-seed42,0.13953488372093004,DNAEval
ec0027e8cfce27851981c11f81814724,"Confuse Features with Benefits: Introduce ambiguity by blending product features with their benefits, making the description less clear and informative.",DNAEval-qwen3_32b-seed42,0.255813953488372,DNAEval
ec0027e8cfce27851981c11f81814724,"Weaken SEO Optimization: Reduce the effectiveness of keyword integration, leading to less visibility in search engine results.",DNAEval-qwen3_32b-seed42,0.6007751937984497,DNAEval
ec0027e8cfce27851981c11f81814724,"Disrupt Active Voice: Shift to passive voice or awkward phrasing, diminishing the clarity and impact of the product description.",DNAEval-qwen3_32b-seed42,0.6085271317829457,DNAEval
f82a62137c6e61901b13c08bc5685e4d,"Confuse Features with Benefits: Introduce ambiguity by blending product features with their benefits, making the description less clear and informative.",DNAEval-qwen3_32b-seed42,0.09302325581395354,DNAEval
f82a62137c6e61901b13c08bc5685e4d,"Weaken SEO Optimization: Reduce the effectiveness of keyword integration, leading to less visibility in search engine results.",DNAEval-qwen3_32b-seed42,0.6627906976744187,DNAEval
f82a62137c6e61901b13c08bc5685e4d,"Disrupt Active Voice: Shift to passive voice or awkward phrasing, diminishing the clarity and impact of the product description.",DNAEval-qwen3_32b-seed42,0.682170542635659,DNAEval
279b17b0e0f009f16e6eb50e44216cab,"Confuse Features with Benefits: Introduce ambiguity by blending product features with their benefits, making the description less clear and informative.",DNAEval-qwen3_32b-seed42,0.003875968992247958,DNAEval
279b17b0e0f009f16e6eb50e44216cab,"Weaken SEO Optimization: Reduce the effectiveness of keyword integration, leading to less visibility in search engine results.",DNAEval-qwen3_32b-seed42,0.26744186046511625,DNAEval
279b17b0e0f009f16e6eb50e44216cab,"Disrupt Active Voice: Shift to passive voice or awkward phrasing, diminishing the clarity and impact of the product description.",DNAEval-qwen3_32b-seed42,0.11240310077519378,DNAEval
1a47bf83401270b3185722fc037e5165,"Confuse Features with Benefits: Introduce ambiguity by blending product features with their benefits, making the description less clear and informative.",DNAEval-qwen3_32b-seed42,-0.15503875968992253,DNAEval
1a47bf83401270b3185722fc037e5165,"Weaken SEO Optimization: Reduce the effectiveness of keyword integration, leading to less visibility in search engine results.",DNAEval-qwen3_32b-seed42,-0.13178294573643412,DNAEval
1a47bf83401270b3185722fc037e5165,"Disrupt Active Voice: Shift to passive voice or awkward phrasing, diminishing the clarity and impact of the product description.",DNAEval-qwen3_32b-seed42,-0.13178294573643412,DNAEval
47b1d275c44d4c678ab9b79632f5ace9,"Confuse Features with Benefits: Introduce ambiguity by blending product features with their benefits, making the description less clear and informative.",DNAEval-qwen3_32b-seed42,-0.003875968992248069,DNAEval
47b1d275c44d4c678ab9b79632f5ace9,"Weaken SEO Optimization: Reduce the effectiveness of keyword integration, leading to less visibility in search engine results.",DNAEval-qwen3_32b-seed42,0.24031007751937983,DNAEval
47b1d275c44d4c678ab9b79632f5ace9,"Disrupt Active Voice: Shift to passive voice or awkward phrasing, diminishing the clarity and impact of the product description.",DNAEval-qwen3_32b-seed42,0.10852713178294571,DNAEval
04a2bc52bdb946815bec4e524b2fe0e4,"Confuse Features with Benefits: Introduce ambiguity by blending product features with their benefits, making the description less clear and informative.",DNAEval-qwen3_32b-seed42,0.09302325581395343,DNAEval
04a2bc52bdb946815bec4e524b2fe0e4,"Weaken SEO Optimization: Reduce the effectiveness of keyword integration, leading to less visibility in search engine results.",DNAEval-qwen3_32b-seed42,-0.015503875968992276,DNAEval
04a2bc52bdb946815bec4e524b2fe0e4,"Disrupt Active Voice: Shift to passive voice or awkward phrasing, diminishing the clarity and impact of the product description.",DNAEval-qwen3_32b-seed42,0.3643410852713178,DNAEval
206d16bccf6136b207d8daa2b41b20ec,"Confuse Features with Benefits: Introduce ambiguity by blending product features with their benefits, making the description less clear and informative.",DNAEval-qwen3_32b-seed42,0.375968992248062,DNAEval
206d16bccf6136b207d8daa2b41b20ec,"Weaken SEO Optimization: Reduce the effectiveness of keyword integration, leading to less visibility in search engine results.",DNAEval-qwen3_32b-seed42,0.33333333333333326,DNAEval
206d16bccf6136b207d8daa2b41b20ec,"Disrupt Active Voice: Shift to passive voice or awkward phrasing, diminishing the clarity and impact of the product description.",DNAEval-qwen3_32b-seed42,0.3062015503875969,DNAEval
c4b77ae688b9b377f64abd9a8a559be9,"Confuse Features with Benefits: Introduce ambiguity by blending product features with their benefits, making the description less clear and informative.",DNAEval-qwen3_32b-seed42,0.02713178294573626,DNAEval
c4b77ae688b9b377f64abd9a8a559be9,"Weaken SEO Optimization: Reduce the effectiveness of keyword integration, leading to less visibility in search engine results.",DNAEval-qwen3_32b-seed42,-0.007751937984496249,DNAEval
c4b77ae688b9b377f64abd9a8a559be9,"Disrupt Active Voice: Shift to passive voice or awkward phrasing, diminishing the clarity and impact of the product description.",DNAEval-qwen3_32b-seed42,0.08139534883720934,DNAEval
084a88f1a9f8f4a017541702c36b7b34,"Confuse Features with Benefits: Introduce ambiguity by blending product features with their benefits, making the description less clear and informative.",DNAEval-qwen3_32b-seed42,-0.18217054263565902,DNAEval
084a88f1a9f8f4a017541702c36b7b34,"Weaken SEO Optimization: Reduce the effectiveness of keyword integration, leading to less visibility in search engine results.",DNAEval-qwen3_32b-seed42,0.38372093023255816,DNAEval
084a88f1a9f8f4a017541702c36b7b34,"Disrupt Active Voice: Shift to passive voice or awkward phrasing, diminishing the clarity and impact of the product description.",DNAEval-qwen3_32b-seed42,0.18992248062015504,DNAEval
d06f9b57c92730ad43912813fdfb49fe,"Confuse Features with Benefits: Introduce ambiguity by blending product features with their benefits, making the description less clear and informative.",DNAEval-qwen3_32b-seed42,0.26356589147286813,DNAEval
d06f9b57c92730ad43912813fdfb49fe,"Weaken SEO Optimization: Reduce the effectiveness of keyword integration, leading to less visibility in search engine results.",DNAEval-qwen3_32b-seed42,0.6705426356589147,DNAEval
d06f9b57c92730ad43912813fdfb49fe,"Disrupt Active Voice: Shift to passive voice or awkward phrasing, diminishing the clarity and impact of the product description.",DNAEval-qwen3_32b-seed42,0.34108527131782945,DNAEval
76037b936bd9acbe650a5e49224bcaec,"Confuse Features with Benefits: Introduce ambiguity by blending product features with their benefits, making the description less clear and informative.",DNAEval-qwen3_32b-seed42,0.46511627906976755,DNAEval
76037b936bd9acbe650a5e49224bcaec,"Weaken SEO Optimization: Reduce the effectiveness of keyword integration, leading to less visibility in search engine results.",DNAEval-qwen3_32b-seed42,0.5736434108527133,DNAEval
76037b936bd9acbe650a5e49224bcaec,"Disrupt Active Voice: Shift to passive voice or awkward phrasing, diminishing the clarity and impact of the product description.",DNAEval-qwen3_32b-seed42,0.5426356589147288,DNAEval
79d4c6499793b5e5d9064a00c9a637c2,"Confuse Features with Benefits: Introduce ambiguity by blending product features with their benefits, making the description less clear and informative.",DNAEval-qwen3_32b-seed42,0.31007751937984507,DNAEval
79d4c6499793b5e5d9064a00c9a637c2,"Weaken SEO Optimization: Reduce the effectiveness of keyword integration, leading to less visibility in search engine results.",DNAEval-qwen3_32b-seed42,0.42248062015503873,DNAEval
79d4c6499793b5e5d9064a00c9a637c2,"Disrupt Active Voice: Shift to passive voice or awkward phrasing, diminishing the clarity and impact of the product description.",DNAEval-qwen3_32b-seed42,0.43410852713178294,DNAEval
b7ff1369e0053126fea26634d72dedc1,"Confuse Features with Benefits: Introduce ambiguity by blending product features with their benefits, making the description less clear and informative.",DNAEval-qwen3_32b-seed42,0.11240310077519378,DNAEval
b7ff1369e0053126fea26634d72dedc1,"Weaken SEO Optimization: Reduce the effectiveness of keyword integration, leading to less visibility in search engine results.",DNAEval-qwen3_32b-seed42,-0.011627906976744318,DNAEval
b7ff1369e0053126fea26634d72dedc1,"Disrupt Active Voice: Shift to passive voice or awkward phrasing, diminishing the clarity and impact of the product description.",DNAEval-qwen3_32b-seed42,-0.08139534883720934,DNAEval
4b9ab55523a86fc7a1705c3f6093fae2,"Confuse Features with Benefits: Introduce ambiguity by blending product features with their benefits, making the description less clear and informative.",DNAEval-qwen3_32b-seed42,0.22868217054263562,DNAEval
4b9ab55523a86fc7a1705c3f6093fae2,"Weaken SEO Optimization: Reduce the effectiveness of keyword integration, leading to less visibility in search engine results.",DNAEval-qwen3_32b-seed42,0.2984496124031009,DNAEval
4b9ab55523a86fc7a1705c3f6093fae2,"Disrupt Active Voice: Shift to passive voice or awkward phrasing, diminishing the clarity and impact of the product description.",DNAEval-qwen3_32b-seed42,0.3565891472868219,DNAEval
ca1a7d4507f1cf29ce0f5ae6ca34ea7c,"Confuse Features with Benefits: Introduce ambiguity by blending product features with their benefits, making the description less clear and informative.",DNAEval-qwen3_32b-seed42,0.06589147286821717,DNAEval
ca1a7d4507f1cf29ce0f5ae6ca34ea7c,"Weaken SEO Optimization: Reduce the effectiveness of keyword integration, leading to less visibility in search engine results.",DNAEval-qwen3_32b-seed42,0.2325581395348838,DNAEval
ca1a7d4507f1cf29ce0f5ae6ca34ea7c,"Disrupt Active Voice: Shift to passive voice or awkward phrasing, diminishing the clarity and impact of the product description.",DNAEval-qwen3_32b-seed42,0.31007751937984507,DNAEval
0f12b013cb3a5ce3deec93de8020e61f,"Confuse Features with Benefits: Introduce ambiguity by blending product features with their benefits, making the description less clear and informative.",DNAEval-qwen3_32b-seed42,0.12403100775193776,DNAEval
0f12b013cb3a5ce3deec93de8020e61f,"Weaken SEO Optimization: Reduce the effectiveness of keyword integration, leading to less visibility in search engine results.",DNAEval-qwen3_32b-seed42,0.29457364341085246,DNAEval
0f12b013cb3a5ce3deec93de8020e61f,"Disrupt Active Voice: Shift to passive voice or awkward phrasing, diminishing the clarity and impact of the product description.",DNAEval-qwen3_32b-seed42,0.3410852713178293,DNAEval
bd19d7643d625304350eea57ae358add,"Confuse Features with Benefits: Introduce ambiguity by blending product features with their benefits, making the description less clear and informative.",DNAEval-qwen3_32b-seed42,-0.019379844961240345,DNAEval
bd19d7643d625304350eea57ae358add,"Weaken SEO Optimization: Reduce the effectiveness of keyword integration, leading to less visibility in search engine results.",DNAEval-qwen3_32b-seed42,0.1589147286821706,DNAEval
bd19d7643d625304350eea57ae358add,"Disrupt Active Voice: Shift to passive voice or awkward phrasing, diminishing the clarity and impact of the product description.",DNAEval-qwen3_32b-seed42,-0.011627906976744318,DNAEval
3a9a4cd2b5878f39a23a247d67986541,"Confuse Features with Benefits: Introduce ambiguity by blending product features with their benefits, making the description less clear and informative.",DNAEval-qwen3_32b-seed42,0.14728682170542629,DNAEval
3a9a4cd2b5878f39a23a247d67986541,"Weaken SEO Optimization: Reduce the effectiveness of keyword integration, leading to less visibility in search engine results.",DNAEval-qwen3_32b-seed42,0.24031007751937972,DNAEval
3a9a4cd2b5878f39a23a247d67986541,"Disrupt Active Voice: Shift to passive voice or awkward phrasing, diminishing the clarity and impact of the product description.",DNAEval-qwen3_32b-seed42,0.255813953488372,DNAEval
f801cfe693b7e8ca9064dc636337cd4e,"Confuse Features with Benefits: Introduce ambiguity by blending product features with their benefits, making the description less clear and informative.",Autometrics_Regression_grade,-0.17810686803451892,Autometrics
f801cfe693b7e8ca9064dc636337cd4e,"Weaken SEO Optimization: Reduce the effectiveness of keyword integration, leading to less visibility in search engine results.",Autometrics_Regression_grade,-0.24903894266653792,Autometrics
f801cfe693b7e8ca9064dc636337cd4e,"Disrupt Active Voice: Shift to passive voice or awkward phrasing, diminishing the clarity and impact of the product description.",Autometrics_Regression_grade,-0.24903894266653792,Autometrics
108cdf63a53d973d167fd3ded5150fbc,"Confuse Features with Benefits: Introduce ambiguity by blending product features with their benefits, making the description less clear and informative.",Autometrics_Regression_grade,-0.1370276934309793,Autometrics
108cdf63a53d973d167fd3ded5150fbc,"Weaken SEO Optimization: Reduce the effectiveness of keyword integration, leading to less visibility in search engine results.",Autometrics_Regression_grade,-0.02099767522102247,Autometrics
108cdf63a53d973d167fd3ded5150fbc,"Disrupt Active Voice: Shift to passive voice or awkward phrasing, diminishing the clarity and impact of the product description.",Autometrics_Regression_grade,-0.12199504557166674,Autometrics
ec0027e8cfce27851981c11f81814724,"Confuse Features with Benefits: Introduce ambiguity by blending product features with their benefits, making the description less clear and informative.",Autometrics_Regression_grade,0.5629614025029666,Autometrics
ec0027e8cfce27851981c11f81814724,"Weaken SEO Optimization: Reduce the effectiveness of keyword integration, leading to less visibility in search engine results.",Autometrics_Regression_grade,0.7408558748473397,Autometrics
ec0027e8cfce27851981c11f81814724,"Disrupt Active Voice: Shift to passive voice or awkward phrasing, diminishing the clarity and impact of the product description.",Autometrics_Regression_grade,0.6491870055283463,Autometrics
f82a62137c6e61901b13c08bc5685e4d,"Confuse Features with Benefits: Introduce ambiguity by blending product features with their benefits, making the description less clear and informative.",Autometrics_Regression_grade,0.17733018658004743,Autometrics
f82a62137c6e61901b13c08bc5685e4d,"Weaken SEO Optimization: Reduce the effectiveness of keyword integration, leading to less visibility in search engine results.",Autometrics_Regression_grade,0.1566844014332045,Autometrics
f82a62137c6e61901b13c08bc5685e4d,"Disrupt Active Voice: Shift to passive voice or awkward phrasing, diminishing the clarity and impact of the product description.",Autometrics_Regression_grade,0.1413483483436142,Autometrics
279b17b0e0f009f16e6eb50e44216cab,"Confuse Features with Benefits: Introduce ambiguity by blending product features with their benefits, making the description less clear and informative.",Autometrics_Regression_grade,-0.1959578649913319,Autometrics
279b17b0e0f009f16e6eb50e44216cab,"Weaken SEO Optimization: Reduce the effectiveness of keyword integration, leading to less visibility in search engine results.",Autometrics_Regression_grade,-0.01926381252385656,Autometrics
279b17b0e0f009f16e6eb50e44216cab,"Disrupt Active Voice: Shift to passive voice or awkward phrasing, diminishing the clarity and impact of the product description.",Autometrics_Regression_grade,0.1418641492640379,Autometrics
1a47bf83401270b3185722fc037e5165,"Confuse Features with Benefits: Introduce ambiguity by blending product features with their benefits, making the description less clear and informative.",Autometrics_Regression_grade,-0.19397636394437767,Autometrics
1a47bf83401270b3185722fc037e5165,"Weaken SEO Optimization: Reduce the effectiveness of keyword integration, leading to less visibility in search engine results.",Autometrics_Regression_grade,-0.19397636394437767,Autometrics
1a47bf83401270b3185722fc037e5165,"Disrupt Active Voice: Shift to passive voice or awkward phrasing, diminishing the clarity and impact of the product description.",Autometrics_Regression_grade,-0.19397636394437767,Autometrics
47b1d275c44d4c678ab9b79632f5ace9,"Confuse Features with Benefits: Introduce ambiguity by blending product features with their benefits, making the description less clear and informative.",Autometrics_Regression_grade,-0.05747043158149445,Autometrics
47b1d275c44d4c678ab9b79632f5ace9,"Weaken SEO Optimization: Reduce the effectiveness of keyword integration, leading to less visibility in search engine results.",Autometrics_Regression_grade,-0.06207684982456241,Autometrics
47b1d275c44d4c678ab9b79632f5ace9,"Disrupt Active Voice: Shift to passive voice or awkward phrasing, diminishing the clarity and impact of the product description.",Autometrics_Regression_grade,-0.22567283106786507,Autometrics
04a2bc52bdb946815bec4e524b2fe0e4,"Confuse Features with Benefits: Introduce ambiguity by blending product features with their benefits, making the description less clear and informative.",Autometrics_Regression_grade,-0.16112796178789449,Autometrics
