uid,strategy,metric,score,metric_logical
c19ec0c4a847787392020a13174dac02,Introduce irrelevant information that distracts from the core issue,LLMJudge-qwen3_32b-seed42,1.0,LLMJudge
c19ec0c4a847787392020a13174dac02,Use overly complex language or formatting that obscures clarity,LLMJudge-qwen3_32b-seed42,0.5,LLMJudge
a358fad2e28e1f7d3fc52755bd34849b,Provide vague or overly general advice that lacks actionable steps,LLMJudge-qwen3_32b-seed42,0.5,LLMJudge
a358fad2e28e1f7d3fc52755bd34849b,Introduce irrelevant information that distracts from the core issue,LLMJudge-qwen3_32b-seed42,0.75,LLMJudge
a358fad2e28e1f7d3fc52755bd34849b,Use overly complex language or formatting that obscures clarity,LLMJudge-qwen3_32b-seed42,0.75,LLMJudge
ff74fa1597632dab4f80bf4aec94e907,Provide vague or overly general advice that lacks actionable steps,LLMJudge-qwen3_32b-seed42,0.5,LLMJudge
ff74fa1597632dab4f80bf4aec94e907,Introduce irrelevant information that distracts from the core issue,LLMJudge-qwen3_32b-seed42,1.0,LLMJudge
ff74fa1597632dab4f80bf4aec94e907,Use overly complex language or formatting that obscures clarity,LLMJudge-qwen3_32b-seed42,0.0,LLMJudge
92bb363244292221145525077d1306d6,Provide vague or overly general advice that lacks actionable steps,LLMJudge-qwen3_32b-seed42,0.5,LLMJudge
92bb363244292221145525077d1306d6,Introduce irrelevant information that distracts from the core issue,LLMJudge-qwen3_32b-seed42,0.25,LLMJudge
92bb363244292221145525077d1306d6,Use overly complex language or formatting that obscures clarity,LLMJudge-qwen3_32b-seed42,0.5,LLMJudge
0b2c66ac1f8199f86c00bf5d412cc36c,Provide vague or overly general advice that lacks actionable steps,LLMJudge-qwen3_32b-seed42,0.5,LLMJudge
0b2c66ac1f8199f86c00bf5d412cc36c,Introduce irrelevant information that distracts from the core issue,LLMJudge-qwen3_32b-seed42,0.25,LLMJudge
0b2c66ac1f8199f86c00bf5d412cc36c,Use overly complex language or formatting that obscures clarity,LLMJudge-qwen3_32b-seed42,0.25,LLMJudge
0649bc1a231eccf68cb2be7da1adadb7,Provide vague or overly general advice that lacks actionable steps,LLMJudge-qwen3_32b-seed42,0.25,LLMJudge
0649bc1a231eccf68cb2be7da1adadb7,Introduce irrelevant information that distracts from the core issue,LLMJudge-qwen3_32b-seed42,0.25,LLMJudge
0649bc1a231eccf68cb2be7da1adadb7,Use overly complex language or formatting that obscures clarity,LLMJudge-qwen3_32b-seed42,0.5,LLMJudge
41e967b0ccf6603299264ee180d2b763,Provide vague or overly general advice that lacks actionable steps,LLMJudge-qwen3_32b-seed42,0.0,LLMJudge
41e967b0ccf6603299264ee180d2b763,Introduce irrelevant information that distracts from the core issue,LLMJudge-qwen3_32b-seed42,-0.25,LLMJudge
41e967b0ccf6603299264ee180d2b763,Use overly complex language or formatting that obscures clarity,LLMJudge-qwen3_32b-seed42,0.25,LLMJudge
5bf6b0f3084abb60f4069c81d97c3ed8,Provide vague or overly general advice that lacks actionable steps,LLMJudge-qwen3_32b-seed42,0.25,LLMJudge
5bf6b0f3084abb60f4069c81d97c3ed8,Introduce irrelevant information that distracts from the core issue,LLMJudge-qwen3_32b-seed42,0.25,LLMJudge
5bf6b0f3084abb60f4069c81d97c3ed8,Use overly complex language or formatting that obscures clarity,LLMJudge-qwen3_32b-seed42,0.5,LLMJudge
f9517141bc8e0acd91a94a0e52426bd4,Provide vague or overly general advice that lacks actionable steps,LLMJudge-qwen3_32b-seed42,0.75,LLMJudge
f9517141bc8e0acd91a94a0e52426bd4,Introduce irrelevant information that distracts from the core issue,LLMJudge-qwen3_32b-seed42,0.25,LLMJudge
f9517141bc8e0acd91a94a0e52426bd4,Use overly complex language or formatting that obscures clarity,LLMJudge-qwen3_32b-seed42,0.375,LLMJudge
9eb7be8308db996a7ca95250a5f47b4e,Provide vague or overly general advice that lacks actionable steps,LLMJudge-qwen3_32b-seed42,0.375,LLMJudge
9eb7be8308db996a7ca95250a5f47b4e,Introduce irrelevant information that distracts from the core issue,LLMJudge-qwen3_32b-seed42,0.875,LLMJudge
9eb7be8308db996a7ca95250a5f47b4e,Use overly complex language or formatting that obscures clarity,LLMJudge-qwen3_32b-seed42,0.375,LLMJudge
73ddd7f74ce126f782900cdfe9a55509,Provide vague or overly general advice that lacks actionable steps,LLMJudge-qwen3_32b-seed42,0.25,LLMJudge
73ddd7f74ce126f782900cdfe9a55509,Introduce irrelevant information that distracts from the core issue,LLMJudge-qwen3_32b-seed42,0.25,LLMJudge
73ddd7f74ce126f782900cdfe9a55509,Use overly complex language or formatting that obscures clarity,LLMJudge-qwen3_32b-seed42,0.125,LLMJudge
1faf0ded025e8cd1f60c151bfa4ca0de,Provide vague or overly general advice that lacks actionable steps,LLMJudge-qwen3_32b-seed42,0.5,LLMJudge
1faf0ded025e8cd1f60c151bfa4ca0de,Introduce irrelevant information that distracts from the core issue,LLMJudge-qwen3_32b-seed42,0.5,LLMJudge
1faf0ded025e8cd1f60c151bfa4ca0de,Use overly complex language or formatting that obscures clarity,LLMJudge-qwen3_32b-seed42,0.625,LLMJudge
9a4a189905d89c96ee4ce0481278c7bc,Provide vague or overly general advice that lacks actionable steps,LLMJudge-qwen3_32b-seed42,0.125,LLMJudge
9a4a189905d89c96ee4ce0481278c7bc,Introduce irrelevant information that distracts from the core issue,LLMJudge-qwen3_32b-seed42,0.125,LLMJudge
9a4a189905d89c96ee4ce0481278c7bc,Use overly complex language or formatting that obscures clarity,LLMJudge-qwen3_32b-seed42,0.0,LLMJudge
51e0ef37662d6d6ad70b8765eebec1bd,Provide vague or overly general advice that lacks actionable steps,LLMJudge-qwen3_32b-seed42,-0.25,LLMJudge
51e0ef37662d6d6ad70b8765eebec1bd,Introduce irrelevant information that distracts from the core issue,LLMJudge-qwen3_32b-seed42,-0.25,LLMJudge
51e0ef37662d6d6ad70b8765eebec1bd,Use overly complex language or formatting that obscures clarity,LLMJudge-qwen3_32b-seed42,-0.25,LLMJudge
7a3a7b0bc82a43df002b41125ef35f33,Provide vague or overly general advice that lacks actionable steps,LLMJudge-qwen3_32b-seed42,0.5,LLMJudge
7a3a7b0bc82a43df002b41125ef35f33,Introduce irrelevant information that distracts from the core issue,LLMJudge-qwen3_32b-seed42,0.5,LLMJudge
7a3a7b0bc82a43df002b41125ef35f33,Use overly complex language or formatting that obscures clarity,LLMJudge-qwen3_32b-seed42,0.5,LLMJudge
48ea9872c8b201ca1c1773bbe70170c9,Provide vague or overly general advice that lacks actionable steps,LLMJudge-qwen3_32b-seed42,-0.125,LLMJudge
48ea9872c8b201ca1c1773bbe70170c9,Introduce irrelevant information that distracts from the core issue,LLMJudge-qwen3_32b-seed42,0.375,LLMJudge
48ea9872c8b201ca1c1773bbe70170c9,Use overly complex language or formatting that obscures clarity,LLMJudge-qwen3_32b-seed42,0.625,LLMJudge
6fb316e2677fc2f091dde02c009c9306,Provide vague or overly general advice that lacks actionable steps,LLMJudge-qwen3_32b-seed42,0.75,LLMJudge
6fb316e2677fc2f091dde02c009c9306,Introduce irrelevant information that distracts from the core issue,LLMJudge-qwen3_32b-seed42,0.0,LLMJudge
6fb316e2677fc2f091dde02c009c9306,Use overly complex language or formatting that obscures clarity,LLMJudge-qwen3_32b-seed42,0.5,LLMJudge
c90d54dc00fe18aa94b34778831ca527,Provide vague or overly general advice that lacks actionable steps,LLMJudge-qwen3_32b-seed42,0.5,LLMJudge
c90d54dc00fe18aa94b34778831ca527,Introduce irrelevant information that distracts from the core issue,LLMJudge-qwen3_32b-seed42,0.5,LLMJudge
c90d54dc00fe18aa94b34778831ca527,Use overly complex language or formatting that obscures clarity,LLMJudge-qwen3_32b-seed42,0.75,LLMJudge
a6cd9e3ed71e9d66eea1845d39155784,Provide vague or overly general advice that lacks actionable steps,LLMJudge-qwen3_32b-seed42,0.0,LLMJudge
a6cd9e3ed71e9d66eea1845d39155784,Introduce irrelevant information that distracts from the core issue,LLMJudge-qwen3_32b-seed42,0.5,LLMJudge
a6cd9e3ed71e9d66eea1845d39155784,Use overly complex language or formatting that obscures clarity,LLMJudge-qwen3_32b-seed42,0.0,LLMJudge
6266f27bb635107a3cf388d77e1c51ab,Provide vague or overly general advice that lacks actionable steps,LLMJudge-qwen3_32b-seed42,0.25,LLMJudge
6266f27bb635107a3cf388d77e1c51ab,Introduce irrelevant information that distracts from the core issue,LLMJudge-qwen3_32b-seed42,0.25,LLMJudge
6266f27bb635107a3cf388d77e1c51ab,Use overly complex language or formatting that obscures clarity,LLMJudge-qwen3_32b-seed42,0.25,LLMJudge
035ed2311b96d2a65ec6a6fe71046c14,Provide vague or overly general advice that lacks actionable steps,LLMJudge-qwen3_32b-seed42,0.5,LLMJudge
035ed2311b96d2a65ec6a6fe71046c14,Introduce irrelevant information that distracts from the core issue,LLMJudge-qwen3_32b-seed42,0.5,LLMJudge
035ed2311b96d2a65ec6a6fe71046c14,Use overly complex language or formatting that obscures clarity,LLMJudge-qwen3_32b-seed42,0.75,LLMJudge
a6b24668430907d0c15a2e24d42c0ddb,Provide vague or overly general advice that lacks actionable steps,LLMJudge-qwen3_32b-seed42,0.5,LLMJudge
a6b24668430907d0c15a2e24d42c0ddb,Introduce irrelevant information that distracts from the core issue,LLMJudge-qwen3_32b-seed42,0.5,LLMJudge
a6b24668430907d0c15a2e24d42c0ddb,Use overly complex language or formatting that obscures clarity,LLMJudge-qwen3_32b-seed42,0.0,LLMJudge
5752ef4acf1dbf1b4f8c6dedea76efa4,Provide vague or overly general advice that lacks actionable steps,LLMJudge-qwen3_32b-seed42,0.0,LLMJudge
5752ef4acf1dbf1b4f8c6dedea76efa4,Introduce irrelevant information that distracts from the core issue,LLMJudge-qwen3_32b-seed42,0.25,LLMJudge
5752ef4acf1dbf1b4f8c6dedea76efa4,Use overly complex language or formatting that obscures clarity,LLMJudge-qwen3_32b-seed42,0.5,LLMJudge
8e50191baec2f75d7317f15f44d0801c,Provide vague or overly general advice that lacks actionable steps,LLMJudge-qwen3_32b-seed42,1.0,LLMJudge
8e50191baec2f75d7317f15f44d0801c,Introduce irrelevant information that distracts from the core issue,LLMJudge-qwen3_32b-seed42,1.0,LLMJudge
8e50191baec2f75d7317f15f44d0801c,Use overly complex language or formatting that obscures clarity,LLMJudge-qwen3_32b-seed42,0.5,LLMJudge
fc42f578dfa5cd847ba369215fc723cf,Provide vague or overly general advice that lacks actionable steps,LLMJudge-qwen3_32b-seed42,0.5,LLMJudge
fc42f578dfa5cd847ba369215fc723cf,Introduce irrelevant information that distracts from the core issue,LLMJudge-qwen3_32b-seed42,0.5,LLMJudge
fc42f578dfa5cd847ba369215fc723cf,Use overly complex language or formatting that obscures clarity,LLMJudge-qwen3_32b-seed42,0.25,LLMJudge
6776468400b158821b8e8f7dffb67e41,Provide vague or overly general advice that lacks actionable steps,LLMJudge-qwen3_32b-seed42,0.0,LLMJudge
6776468400b158821b8e8f7dffb67e41,Introduce irrelevant information that distracts from the core issue,LLMJudge-qwen3_32b-seed42,0.25,LLMJudge
6776468400b158821b8e8f7dffb67e41,Use overly complex language or formatting that obscures clarity,LLMJudge-qwen3_32b-seed42,0.0,LLMJudge
dcc0cd81daf008bdfae70cb902823c53,Provide vague or overly general advice that lacks actionable steps,DNAEval-qwen3_32b-seed42,0.7583333333333333,DNAEval
dcc0cd81daf008bdfae70cb902823c53,Introduce irrelevant information that distracts from the core issue,DNAEval-qwen3_32b-seed42,0.5972222222222223,DNAEval
dcc0cd81daf008bdfae70cb902823c53,Use overly complex language or formatting that obscures clarity,DNAEval-qwen3_32b-seed42,0.7027777777777777,DNAEval
2fe9fed70ecfdfc7406f63336b9f67b5,Provide vague or overly general advice that lacks actionable steps,DNAEval-qwen3_32b-seed42,0.11111111111111105,DNAEval
2fe9fed70ecfdfc7406f63336b9f67b5,Introduce irrelevant information that distracts from the core issue,DNAEval-qwen3_32b-seed42,0.3277777777777777,DNAEval
2fe9fed70ecfdfc7406f63336b9f67b5,Use overly complex language or formatting that obscures clarity,DNAEval-qwen3_32b-seed42,0.09444444444444433,DNAEval
1442ea8b59ba6c124ac8525dab82bd08,Provide vague or overly general advice that lacks actionable steps,DNAEval-qwen3_32b-seed42,0.6777777777777778,DNAEval
1442ea8b59ba6c124ac8525dab82bd08,Introduce irrelevant information that distracts from the core issue,DNAEval-qwen3_32b-seed42,0.7111111111111111,DNAEval
1442ea8b59ba6c124ac8525dab82bd08,Use overly complex language or formatting that obscures clarity,DNAEval-qwen3_32b-seed42,0.4555555555555556,DNAEval
48ea9872c8b201ca1c1773bbe70170c9,Provide vague or overly general advice that lacks actionable steps,DNAEval-qwen3_32b-seed42,-0.10277777777777786,DNAEval
48ea9872c8b201ca1c1773bbe70170c9,Introduce irrelevant information that distracts from the core issue,DNAEval-qwen3_32b-seed42,0.6611111111111111,DNAEval
48ea9872c8b201ca1c1773bbe70170c9,Use overly complex language or formatting that obscures clarity,DNAEval-qwen3_32b-seed42,-0.09999999999999998,DNAEval
c19ec0c4a847787392020a13174dac02,Provide vague or overly general advice that lacks actionable steps,DNAEval-qwen3_32b-seed42,0.47222222222222227,DNAEval
c19ec0c4a847787392020a13174dac02,Introduce irrelevant information that distracts from the core issue,DNAEval-qwen3_32b-seed42,0.5611111111111111,DNAEval
c19ec0c4a847787392020a13174dac02,Use overly complex language or formatting that obscures clarity,DNAEval-qwen3_32b-seed42,0.5944444444444444,DNAEval
a358fad2e28e1f7d3fc52755bd34849b,Provide vague or overly general advice that lacks actionable steps,DNAEval-qwen3_32b-seed42,0.5944444444444444,DNAEval
a358fad2e28e1f7d3fc52755bd34849b,Introduce irrelevant information that distracts from the core issue,DNAEval-qwen3_32b-seed42,0.5222222222222224,DNAEval
a358fad2e28e1f7d3fc52755bd34849b,Use overly complex language or formatting that obscures clarity,DNAEval-qwen3_32b-seed42,0.6055555555555556,DNAEval
ff74fa1597632dab4f80bf4aec94e907,Provide vague or overly general advice that lacks actionable steps,DNAEval-qwen3_32b-seed42,-0.011111111111111072,DNAEval
ff74fa1597632dab4f80bf4aec94e907,Introduce irrelevant information that distracts from the core issue,DNAEval-qwen3_32b-seed42,0.03888888888888892,DNAEval
ff74fa1597632dab4f80bf4aec94e907,Use overly complex language or formatting that obscures clarity,DNAEval-qwen3_32b-seed42,0.03888888888888892,DNAEval
92bb363244292221145525077d1306d6,Provide vague or overly general advice that lacks actionable steps,DNAEval-qwen3_32b-seed42,0.35555555555555557,DNAEval
92bb363244292221145525077d1306d6,Introduce irrelevant information that distracts from the core issue,DNAEval-qwen3_32b-seed42,0.35555555555555557,DNAEval
92bb363244292221145525077d1306d6,Use overly complex language or formatting that obscures clarity,DNAEval-qwen3_32b-seed42,0.30000000000000004,DNAEval
0b2c66ac1f8199f86c00bf5d412cc36c,Provide vague or overly general advice that lacks actionable steps,DNAEval-qwen3_32b-seed42,0.04166666666666663,DNAEval
0b2c66ac1f8199f86c00bf5d412cc36c,Introduce irrelevant information that distracts from the core issue,DNAEval-qwen3_32b-seed42,0.025000000000000022,DNAEval
0b2c66ac1f8199f86c00bf5d412cc36c,Use overly complex language or formatting that obscures clarity,DNAEval-qwen3_32b-seed42,-0.005555555555555536,DNAEval
0649bc1a231eccf68cb2be7da1adadb7,Provide vague or overly general advice that lacks actionable steps,DNAEval-qwen3_32b-seed42,0.21666666666666673,DNAEval
0649bc1a231eccf68cb2be7da1adadb7,Introduce irrelevant information that distracts from the core issue,DNAEval-qwen3_32b-seed42,0.43333333333333335,DNAEval
0649bc1a231eccf68cb2be7da1adadb7,Use overly complex language or formatting that obscures clarity,DNAEval-qwen3_32b-seed42,0.34444444444444444,DNAEval
41e967b0ccf6603299264ee180d2b763,Provide vague or overly general advice that lacks actionable steps,DNAEval-qwen3_32b-seed42,-0.055550000000000016,DNAEval
41e967b0ccf6603299264ee180d2b763,Introduce irrelevant information that distracts from the core issue,DNAEval-qwen3_32b-seed42,-0.01481111111111108,DNAEval
41e967b0ccf6603299264ee180d2b763,Use overly complex language or formatting that obscures clarity,DNAEval-qwen3_32b-seed42,-0.055550000000000016,DNAEval
5bf6b0f3084abb60f4069c81d97c3ed8,Provide vague or overly general advice that lacks actionable steps,DNAEval-qwen3_32b-seed42,0.2888888888888888,DNAEval
5bf6b0f3084abb60f4069c81d97c3ed8,Introduce irrelevant information that distracts from the core issue,DNAEval-qwen3_32b-seed42,0.050000000000000044,DNAEval
5bf6b0f3084abb60f4069c81d97c3ed8,Use overly complex language or formatting that obscures clarity,DNAEval-qwen3_32b-seed42,0.3416666666666667,DNAEval
f9517141bc8e0acd91a94a0e52426bd4,Provide vague or overly general advice that lacks actionable steps,DNAEval-qwen3_32b-seed42,0.7611111111111111,DNAEval
f9517141bc8e0acd91a94a0e52426bd4,Introduce irrelevant information that distracts from the core issue,DNAEval-qwen3_32b-seed42,0.6055555555555554,DNAEval
f9517141bc8e0acd91a94a0e52426bd4,Use overly complex language or formatting that obscures clarity,DNAEval-qwen3_32b-seed42,0.6305555555555555,DNAEval
9eb7be8308db996a7ca95250a5f47b4e,Provide vague or overly general advice that lacks actionable steps,DNAEval-qwen3_32b-seed42,0.5583333333333333,DNAEval
9eb7be8308db996a7ca95250a5f47b4e,Introduce irrelevant information that distracts from the core issue,DNAEval-qwen3_32b-seed42,0.488888888888889,DNAEval
9eb7be8308db996a7ca95250a5f47b4e,Use overly complex language or formatting that obscures clarity,DNAEval-qwen3_32b-seed42,0.6000000000000001,DNAEval
73ddd7f74ce126f782900cdfe9a55509,Provide vague or overly general advice that lacks actionable steps,DNAEval-qwen3_32b-seed42,0.5444444444444445,DNAEval
73ddd7f74ce126f782900cdfe9a55509,Introduce irrelevant information that distracts from the core issue,DNAEval-qwen3_32b-seed42,0.6138888888888889,DNAEval
73ddd7f74ce126f782900cdfe9a55509,Use overly complex language or formatting that obscures clarity,DNAEval-qwen3_32b-seed42,0.375,DNAEval
1faf0ded025e8cd1f60c151bfa4ca0de,Provide vague or overly general advice that lacks actionable steps,DNAEval-qwen3_32b-seed42,0.7166666666666666,DNAEval
1faf0ded025e8cd1f60c151bfa4ca0de,Introduce irrelevant information that distracts from the core issue,DNAEval-qwen3_32b-seed42,0.6055555555555554,DNAEval
1faf0ded025e8cd1f60c151bfa4ca0de,Use overly complex language or formatting that obscures clarity,DNAEval-qwen3_32b-seed42,0.5555555555555554,DNAEval
9a4a189905d89c96ee4ce0481278c7bc,Provide vague or overly general advice that lacks actionable steps,DNAEval-qwen3_32b-seed42,-0.11111111111111105,DNAEval
9a4a189905d89c96ee4ce0481278c7bc,Introduce irrelevant information that distracts from the core issue,DNAEval-qwen3_32b-seed42,-0.11111111111111105,DNAEval
9a4a189905d89c96ee4ce0481278c7bc,Use overly complex language or formatting that obscures clarity,DNAEval-qwen3_32b-seed42,0.061111111111111116,DNAEval
51e0ef37662d6d6ad70b8765eebec1bd,Provide vague or overly general advice that lacks actionable steps,DNAEval-qwen3_32b-seed42,0.35555555555555557,DNAEval
51e0ef37662d6d6ad70b8765eebec1bd,Introduce irrelevant information that distracts from the core issue,DNAEval-qwen3_32b-seed42,-0.10000000000000003,DNAEval
51e0ef37662d6d6ad70b8765eebec1bd,Use overly complex language or formatting that obscures clarity,DNAEval-qwen3_32b-seed42,0.13333333333333336,DNAEval
7a3a7b0bc82a43df002b41125ef35f33,Provide vague or overly general advice that lacks actionable steps,DNAEval-qwen3_32b-seed42,0.45833333333333337,DNAEval
7a3a7b0bc82a43df002b41125ef35f33,Introduce irrelevant information that distracts from the core issue,DNAEval-qwen3_32b-seed42,0.5083333333333334,DNAEval
7a3a7b0bc82a43df002b41125ef35f33,Use overly complex language or formatting that obscures clarity,DNAEval-qwen3_32b-seed42,0.30833333333333346,DNAEval
48ea9872c8b201ca1c1773bbe70170c9,Provide vague or overly general advice that lacks actionable steps,DNAEval-qwen3_32b-seed42,0.3694444444444444,DNAEval
48ea9872c8b201ca1c1773bbe70170c9,Introduce irrelevant information that distracts from the core issue,DNAEval-qwen3_32b-seed42,0.5083333333333333,DNAEval
48ea9872c8b201ca1c1773bbe70170c9,Use overly complex language or formatting that obscures clarity,DNAEval-qwen3_32b-seed42,-0.07500000000000007,DNAEval
6fb316e2677fc2f091dde02c009c9306,Provide vague or overly general advice that lacks actionable steps,DNAEval-qwen3_32b-seed42,0.26111111111111107,DNAEval
6fb316e2677fc2f091dde02c009c9306,Introduce irrelevant information that distracts from the core issue,DNAEval-qwen3_32b-seed42,0.05833333333333335,DNAEval
6fb316e2677fc2f091dde02c009c9306,Use overly complex language or formatting that obscures clarity,DNAEval-qwen3_32b-seed42,0.13333333333333333,DNAEval
c90d54dc00fe18aa94b34778831ca527,Provide vague or overly general advice that lacks actionable steps,DNAEval-qwen3_32b-seed42,0.3388888888888889,DNAEval
c90d54dc00fe18aa94b34778831ca527,Introduce irrelevant information that distracts from the core issue,DNAEval-qwen3_32b-seed42,0.5416666666666667,DNAEval
c90d54dc00fe18aa94b34778831ca527,Use overly complex language or formatting that obscures clarity,DNAEval-qwen3_32b-seed42,0.5361111111111112,DNAEval
a6cd9e3ed71e9d66eea1845d39155784,Provide vague or overly general advice that lacks actionable steps,DNAEval-qwen3_32b-seed42,0.44999999999999996,DNAEval
a6cd9e3ed71e9d66eea1845d39155784,Introduce irrelevant information that distracts from the core issue,DNAEval-qwen3_32b-seed42,0.33888888888888885,DNAEval
a6cd9e3ed71e9d66eea1845d39155784,Use overly complex language or formatting that obscures clarity,DNAEval-qwen3_32b-seed42,0.0444444444444444,DNAEval
6266f27bb635107a3cf388d77e1c51ab,Provide vague or overly general advice that lacks actionable steps,DNAEval-qwen3_32b-seed42,0.5388888888888889,DNAEval
6266f27bb635107a3cf388d77e1c51ab,Introduce irrelevant information that distracts from the core issue,DNAEval-qwen3_32b-seed42,0.5388888888888889,DNAEval
6266f27bb635107a3cf388d77e1c51ab,Use overly complex language or formatting that obscures clarity,DNAEval-qwen3_32b-seed42,0.6944444444444444,DNAEval
035ed2311b96d2a65ec6a6fe71046c14,Provide vague or overly general advice that lacks actionable steps,DNAEval-qwen3_32b-seed42,0.5138888888888888,DNAEval
035ed2311b96d2a65ec6a6fe71046c14,Introduce irrelevant information that distracts from the core issue,DNAEval-qwen3_32b-seed42,0.6305555555555555,DNAEval
035ed2311b96d2a65ec6a6fe71046c14,Use overly complex language or formatting that obscures clarity,DNAEval-qwen3_32b-seed42,0.4722222222222222,DNAEval
a6b24668430907d0c15a2e24d42c0ddb,Provide vague or overly general advice that lacks actionable steps,DNAEval-qwen3_32b-seed42,0.39444444444444426,DNAEval
a6b24668430907d0c15a2e24d42c0ddb,Introduce irrelevant information that distracts from the core issue,DNAEval-qwen3_32b-seed42,0.6472222222222221,DNAEval
a6b24668430907d0c15a2e24d42c0ddb,Use overly complex language or formatting that obscures clarity,DNAEval-qwen3_32b-seed42,0.30833333333333324,DNAEval
5752ef4acf1dbf1b4f8c6dedea76efa4,Provide vague or overly general advice that lacks actionable steps,DNAEval-qwen3_32b-seed42,0.15000000000000002,DNAEval
5752ef4acf1dbf1b4f8c6dedea76efa4,Introduce irrelevant information that distracts from the core issue,DNAEval-qwen3_32b-seed42,0.07222222222222219,DNAEval
5752ef4acf1dbf1b4f8c6dedea76efa4,Use overly complex language or formatting that obscures clarity,DNAEval-qwen3_32b-seed42,0.3611111111111111,DNAEval
8e50191baec2f75d7317f15f44d0801c,Provide vague or overly general advice that lacks actionable steps,DNAEval-qwen3_32b-seed42,1.0,DNAEval
8e50191baec2f75d7317f15f44d0801c,Introduce irrelevant information that distracts from the core issue,DNAEval-qwen3_32b-seed42,1.0,DNAEval
8e50191baec2f75d7317f15f44d0801c,Use overly complex language or formatting that obscures clarity,DNAEval-qwen3_32b-seed42,0.6333333333333333,DNAEval
fc42f578dfa5cd847ba369215fc723cf,Provide vague or overly general advice that lacks actionable steps,DNAEval-qwen3_32b-seed42,0.37222222222222207,DNAEval
fc42f578dfa5cd847ba369215fc723cf,Introduce irrelevant information that distracts from the core issue,DNAEval-qwen3_32b-seed42,0.21111111111111103,DNAEval
fc42f578dfa5cd847ba369215fc723cf,Use overly complex language or formatting that obscures clarity,DNAEval-qwen3_32b-seed42,0.26666666666666655,DNAEval
6776468400b158821b8e8f7dffb67e41,Provide vague or overly general advice that lacks actionable steps,DNAEval-qwen3_32b-seed42,-0.23888888888888893,DNAEval
6776468400b158821b8e8f7dffb67e41,Introduce irrelevant information that distracts from the core issue,DNAEval-qwen3_32b-seed42,0.005555555555555536,DNAEval
6776468400b158821b8e8f7dffb67e41,Use overly complex language or formatting that obscures clarity,DNAEval-qwen3_32b-seed42,-0.27222222222222214,DNAEval
dcc0cd81daf008bdfae70cb902823c53,Provide vague or overly general advice that lacks actionable steps,Autometrics_Regression_helpfulness,0.7649215389219304,Autometrics
dcc0cd81daf008bdfae70cb902823c53,Introduce irrelevant information that distracts from the core issue,Autometrics_Regression_helpfulness,0.6266089523138947,Autometrics
dcc0cd81daf008bdfae70cb902823c53,Use overly complex language or formatting that obscures clarity,Autometrics_Regression_helpfulness,0.8469164516171611,Autometrics
2fe9fed70ecfdfc7406f63336b9f67b5,Provide vague or overly general advice that lacks actionable steps,Autometrics_Regression_helpfulness,0.21354245968646018,Autometrics
2fe9fed70ecfdfc7406f63336b9f67b5,Introduce irrelevant information that distracts from the core issue,Autometrics_Regression_helpfulness,0.4316316767270338,Autometrics
2fe9fed70ecfdfc7406f63336b9f67b5,Use overly complex language or formatting that obscures clarity,Autometrics_Regression_helpfulness,0.33502672074996215,Autometrics
1442ea8b59ba6c124ac8525dab82bd08,Provide vague or overly general advice that lacks actionable steps,Autometrics_Regression_helpfulness,0.33015092041346805,Autometrics
1442ea8b59ba6c124ac8525dab82bd08,Introduce irrelevant information that distracts from the core issue,Autometrics_Regression_helpfulness,0.48489400835889024,Autometrics
